...1,B2,B3,B4,row,geometry,index_right,...8,latitude,longitude,area_in_meters,confidence,full_plus_code,building
NA,1041,904,853,19291,NA,NA,NA,-15.39007746531318,35.3247185876861,NA,NA,NA,0
NA,987,835,730,19292,NA,NA,NA,-15.390076492039542,35.32481169841693,NA,NA,NA,0
NA,982,858,747,19293,NA,NA,NA,-15.390075518727008,35.324904809141145,NA,NA,NA,0
NA,995,852,763,19294,NA,NA,NA,-15.39007454537557,35.324997919858745,NA,NA,NA,0
NA,986,863,769,19295,NA,NA,NA,-15.390073571985232,35.32509103056974,NA,NA,NA,0
NA,1005,897,862,19296,NA,NA,NA,-15.390072598555994,35.32518414127412,NA,NA,NA,0
NA,1017,855,839,19297,NA,NA,NA,-15.390071625087856,35.32527725197188,NA,NA,NA,0
NA,974,801,708,19298,NA,NA,NA,-15.39007065158082,35.32537036266304,NA,NA,NA,0
NA,957,858,658,19299,NA,NA,NA,-15.39006967803488,35.32546347334758,NA,NA,NA,0
NA,990,884,686,19300,NA,NA,NA,-15.390068704450044,35.325556584025506,NA,NA,NA,0
NA,1016,931,863,19301,NA,NA,NA,-15.390067730826305,35.32564969469682,NA,NA,NA,0
NA,1015,900,788,19302,NA,NA,NA,-15.390066757163664,35.32574280536153,NA,NA,NA,0
NA,998,859,754,19303,NA,NA,NA,-15.390065783462129,35.325835916019614,NA,NA,NA,0
NA,1041,887,852,19304,NA,NA,NA,-15.390064809721688,35.32592902667108,NA,NA,NA,0
NA,1043,896,894,19305,NA,NA,NA,-15.390063835942351,35.32602213731594,NA,NA,NA,0
NA,1027,883,845,19306,NA,NA,NA,-15.39006286212411,35.32611524795418,NA,NA,NA,0
NA,973,837,698,19307,NA,NA,NA,-15.39006188826697,35.32620835858581,NA,NA,NA,0
NA,957,781,607,19308,NA,NA,NA,-15.390060914370936,35.32630146921082,NA,NA,NA,0
NA,963,792,606,19309,NA,NA,NA,-15.390059940435997,35.32639457982921,NA,NA,NA,0
NA,976,829,663,19310,NA,NA,NA,-15.390058966462156,35.32648769044099,NA,NA,NA,0
NA,1062,946,956,19311,NA,NA,NA,-15.390057992449414,35.326580801046155,NA,NA,NA,0
NA,1119,1098,1255,19312,NA,NA,NA,-15.390057018397778,35.326673911644704,NA,NA,NA,0
NA,1088,1003,1010,19313,NA,NA,NA,-15.390056044307238,35.32676702223664,NA,NA,NA,0
NA,1209,1158,1235,19316,NA,NA,NA,-15.39005312180222,35.327046353972726,NA,NA,NA,0
NA,1244,1235,1463,19317,NA,NA,NA,-15.390052147556084,35.32713946453818,NA,NA,NA,0
NA,1248,1207,1517,19318,NA,NA,NA,-15.390051173271042,35.32723257509703,NA,NA,NA,0
NA,1136,1046,1165,19324,NA,NA,NA,-15.390045326743913,35.327791238311086,NA,NA,NA,0
NA,1060,999,1067,19325,NA,NA,NA,-15.390044352186576,35.32788434882359,NA,NA,NA,0
NA,1122,1081,1208,19326,NA,NA,NA,-15.390043377590336,35.32797745932948,NA,NA,NA,0
NA,1158,1057,1127,19327,NA,NA,NA,-15.390042402955196,35.328070569828746,NA,NA,NA,0
NA,1191,1137,1319,19328,NA,NA,NA,-15.390325924255343,35.309542447021514,NA,NA,NA,0
NA,1230,1216,1416,19329,NA,NA,NA,-15.390324957316666,35.30963555886658,NA,NA,NA,0
NA,1254,1222,1491,19330,NA,NA,NA,-15.390323990339084,35.30972867070508,NA,NA,NA,0
NA,1118,1035,1214,19331,NA,NA,NA,-15.3903230233226,35.30982178253701,NA,NA,NA,0
NA,1037,925,975,19332,NA,NA,NA,-15.390322056267213,35.30991489436236,NA,NA,NA,0
NA,1014,901,876,19333,NA,NA,NA,-15.390321089172923,35.31000800618115,NA,NA,NA,0
NA,985,854,764,19334,NA,NA,NA,-15.390320122039734,35.31010111799337,NA,NA,NA,0
NA,979,858,673,19335,NA,NA,NA,-15.390319154867637,35.310194229799016,NA,NA,NA,0
NA,985,873,686,19336,NA,NA,NA,-15.390318187656645,35.31028734159809,NA,NA,NA,0
NA,997,872,773,19337,NA,NA,NA,-15.390317220406745,35.31038045339061,NA,NA,NA,0
NA,1018,866,820,19338,NA,NA,NA,-15.390316253117945,35.310473565176544,NA,NA,NA,0
NA,1017,851,807,19339,NA,NA,NA,-15.390315285790235,35.31056667695591,NA,NA,NA,0
NA,1035,941,943,19340,NA,NA,NA,-15.39031431842363,35.31065978872871,NA,NA,NA,0
NA,1192,1139,1251,19342,NA,NA,NA,-15.390312383573717,35.310846012254586,NA,NA,NA,0
NA,1102,1022,1100,19343,NA,NA,NA,-15.3903114160904,35.31093912400767,NA,NA,NA,0
NA,1034,929,923,19344,NA,NA,NA,-15.390310448568185,35.311032235754176,NA,NA,NA,0
NA,1074,1008,1148,19345,NA,NA,NA,-15.390309481007066,35.31112534749412,NA,NA,NA,0
NA,1092,1018,1218,19346,NA,NA,NA,-15.390308513407044,35.311218459227476,NA,NA,NA,0
NA,1036,920,943,19347,NA,NA,NA,-15.390307545768122,35.311311570954274,NA,NA,NA,0
NA,1001,862,828,19348,NA,NA,NA,-15.390306578090298,35.311404682674485,NA,NA,NA,0
NA,1010,908,844,19349,NA,NA,NA,-15.390305610373574,35.31149779438814,NA,NA,NA,0
NA,1015,908,835,19350,NA,NA,NA,-15.390304642617943,35.31159090609521,NA,NA,NA,0
NA,1011,910,893,19351,NA,NA,NA,-15.390303674823407,35.311684017795706,NA,NA,NA,0
NA,1038,916,911,19352,NA,NA,NA,-15.390302706989978,35.31177712948963,NA,NA,NA,0
NA,1067,952,1010,19353,NA,NA,NA,-15.39030173911764,35.311870241176976,NA,NA,NA,0
NA,1076,974,1071,19354,NA,NA,NA,-15.390300771206402,35.311963352857745,NA,NA,NA,0
NA,1077,937,1018,19355,NA,NA,NA,-15.390299803256262,35.31205646453195,NA,NA,NA,0
NA,1047,910,959,19356,NA,NA,NA,-15.390298835267222,35.312149576199566,NA,NA,NA,0
NA,1052,937,994,19357,NA,NA,NA,-15.390297867239276,35.31224268786062,NA,NA,NA,0
NA,1077,961,1068,19358,NA,NA,NA,-15.390296899172428,35.31233579951509,NA,NA,NA,0
NA,1066,912,1021,19359,NA,NA,NA,-15.39029593106668,35.31242891116298,NA,NA,NA,0
NA,1012,866,793,19360,NA,NA,NA,-15.390294962922027,35.31252202280431,NA,NA,NA,0
NA,1010,897,782,19361,NA,NA,NA,-15.390293994738476,35.31261513443904,NA,NA,NA,0
NA,1044,945,870,19362,NA,NA,NA,-15.39029302651602,35.31270824606721,NA,NA,NA,0
NA,1091,1009,1046,19363,NA,NA,NA,-15.390292058254664,35.312801357688805,NA,NA,NA,0
NA,1186,1100,1189,19364,NA,NA,NA,-15.390291089954404,35.312894469303814,NA,NA,NA,0
NA,1185,1162,1372,19365,NA,NA,NA,-15.390290121615244,35.31298758091225,NA,NA,NA,0
NA,1236,1237,1525,19366,NA,NA,NA,-15.39028915323718,35.3130806925141,NA,NA,NA,0
NA,1303,1322,1489,19367,NA,NA,NA,-15.390288184820214,35.31317380410938,NA,NA,NA,0
NA,1638,1527,1791,19369,NA,NA,NA,-15.390286247869575,35.3133600272802,NA,NA,NA,0
NA,1503,1607,1755,19370,NA,NA,NA,-15.390285279335902,35.313453138855735,NA,NA,NA,0
NA,1271,1163,1227,19371,NA,NA,NA,-15.390284310763327,35.3135462504247,NA,NA,NA,0
NA,1219,1124,1256,19372,NA,NA,NA,-15.390283342151852,35.31363936198708,NA,NA,NA,0
NA,1289,1224,1316,19373,NA,NA,NA,-15.390282373501476,35.31373247354288,NA,NA,NA,0
NA,1335,1193,1292,19374,NA,NA,NA,-15.390281404812198,35.313825585092104,NA,NA,NA,0
NA,1272,1118,1274,19375,NA,NA,NA,-15.390280436084014,35.31391869663475,NA,NA,NA,0
NA,1113,1075,1175,19376,NA,NA,NA,-15.39027946731693,35.31401180817081,NA,NA,NA,0
NA,1249,1234,1436,19378,NA,NA,NA,-15.390277529666058,35.314198031223185,NA,NA,NA,0
NA,1176,1158,1366,19379,NA,NA,NA,-15.390276560782269,35.3142911427395,NA,NA,NA,0
NA,1248,1207,1394,19380,NA,NA,NA,-15.390275591859575,35.31438425424924,NA,NA,NA,0
NA,1168,1076,1226,19381,NA,NA,NA,-15.390274622897984,35.314477365752396,NA,NA,NA,0
NA,1084,997,1026,19382,NA,NA,NA,-15.39027365389749,35.31457047724897,NA,NA,NA,0
NA,1026,962,932,19383,NA,NA,NA,-15.390272684858092,35.31466358873895,NA,NA,NA,0
NA,1026,952,830,19384,NA,NA,NA,-15.390271715779797,35.31475670022236,NA,NA,NA,0
NA,1140,1122,1144,19386,NA,NA,NA,-15.390269777506491,35.314942923169426,NA,NA,NA,0
NA,1140,1115,1255,19387,NA,NA,NA,-15.390268808311488,35.31503603463309,NA,NA,NA,0
NA,1101,1039,1091,19388,NA,NA,NA,-15.390267839077582,35.31512914609016,NA,NA,NA,0
NA,1127,1025,1121,19389,NA,NA,NA,-15.390266869804776,35.31522225754065,NA,NA,NA,0
NA,1109,1006,1005,19390,NA,NA,NA,-15.390265900493066,35.31531536898455,NA,NA,NA,0
NA,1212,1119,1206,19391,NA,NA,NA,-15.390264931142456,35.31540848042187,NA,NA,NA,0
NA,1218,1244,1304,19392,NA,NA,NA,-15.390263961752945,35.31550159185261,NA,NA,NA,0
NA,1146,1047,1053,19393,NA,NA,NA,-15.390262992324526,35.31559470327676,NA,NA,NA,0
NA,1062,932,860,19394,NA,NA,NA,-15.390262022857211,35.31568781469432,NA,NA,NA,0
NA,1006,891,753,19395,NA,NA,NA,-15.390261053350995,35.315780926105305,NA,NA,NA,0
NA,956,815,650,19396,NA,NA,NA,-15.390260083805874,35.315874037509694,NA,NA,NA,0
NA,975,869,672,19397,NA,NA,NA,-15.390259114221852,35.3159671489075,NA,NA,NA,0
NA,987,848,696,19398,NA,NA,NA,-15.390258144598931,35.31606026029873,NA,NA,NA,0
NA,965,797,646,19399,NA,NA,NA,-15.390257174937105,35.316153371683356,NA,NA,NA,0
NA,950,772,627,19400,NA,NA,NA,-15.39025620523638,35.316246483061406,NA,NA,NA,0
NA,965,817,665,19401,NA,NA,NA,-15.39025523549675,35.31633959443287,NA,NA,NA,0
NA,994,832,684,19402,NA,NA,NA,-15.39025426571822,35.31643270579774,NA,NA,NA,0
NA,997,841,673,19403,NA,NA,NA,-15.390253295900791,35.31652581715603,NA,NA,NA,0
NA,1007,856,699,19404,NA,NA,NA,-15.390252326044456,35.31661892850772,NA,NA,NA,0
NA,981,837,671,19405,NA,NA,NA,-15.390251356149223,35.316712039852824,NA,NA,NA,0
NA,1014,875,737,19406,NA,NA,NA,-15.390250386215088,35.316805151191346,NA,NA,NA,0
NA,1117,1004,1081,19407,NA,NA,NA,-15.39024941624205,35.31689826252328,NA,NA,NA,0
NA,1163,1236,1333,19408,NA,NA,NA,-15.390248446230112,35.31699137384862,NA,NA,NA,0
NA,1358,1353,1411,19409,NA,NA,NA,-15.390247476179267,35.31708448516738,NA,NA,NA,0
NA,1149,1128,1139,19410,NA,NA,NA,-15.390246506089529,35.31717759647954,NA,NA,NA,0
NA,1070,909,955,19411,NA,NA,NA,-15.390245535960885,35.317270707785106,NA,NA,NA,0
NA,1145,1132,1265,19412,NA,NA,NA,-15.390244565793342,35.31736381908409,NA,NA,NA,0
NA,1141,1075,1162,19413,NA,NA,NA,-15.390243595586895,35.31745693037649,NA,NA,NA,0
NA,1090,1025,1024,19414,NA,NA,NA,-15.390242625341546,35.31755004166229,NA,NA,NA,0
NA,1069,1014,1001,19415,NA,NA,NA,-15.3902416550573,35.3176431529415,NA,NA,NA,0
NA,1057,1013,1099,19416,NA,NA,NA,-15.390240684734149,35.31773626421412,NA,NA,NA,0
NA,1150,1052,1071,19418,NA,NA,NA,-15.39023874397114,35.31792248673959,NA,NA,NA,0
NA,1144,1057,1070,19419,NA,NA,NA,-15.390237773531288,35.318015597992435,NA,NA,NA,0
NA,1058,980,868,19420,NA,NA,NA,-15.390236803052533,35.318108709238686,NA,NA,NA,0
NA,1029,904,803,19421,NA,NA,NA,-15.390235832534872,35.31820182047834,NA,NA,NA,0
NA,992,898,790,19422,NA,NA,NA,-15.390234861978312,35.318294931711414,NA,NA,NA,0
NA,1022,936,822,19423,NA,NA,NA,-15.390233891382852,35.31838804293788,NA,NA,NA,0
NA,1071,952,946,19424,NA,NA,NA,-15.390232920748494,35.318481154157766,NA,NA,NA,0
NA,1061,949,917,19425,NA,NA,NA,-15.39023195007523,35.318574265371055,NA,NA,NA,0
NA,1047,928,904,19426,NA,NA,NA,-15.390230979363064,35.31866737657775,NA,NA,NA,0
NA,1092,1012,1126,19427,NA,NA,NA,-15.390230008611995,35.31876048777785,NA,NA,NA,0
NA,1090,997,1100,19428,NA,NA,NA,-15.390229037822031,35.31885359897136,NA,NA,NA,0
NA,1076,966,984,19429,NA,NA,NA,-15.390228066993163,35.318946710158265,NA,NA,NA,0
NA,1058,919,904,19430,NA,NA,NA,-15.390227096125392,35.319039821338585,NA,NA,NA,0
NA,1027,918,836,19431,NA,NA,NA,-15.390226125218724,35.319132932512304,NA,NA,NA,0
NA,1068,916,873,19432,NA,NA,NA,-15.39022515427315,35.319226043679436,NA,NA,NA,0
NA,1067,923,903,19433,NA,NA,NA,-15.390224183288678,35.31931915483996,NA,NA,NA,0
NA,1069,953,940,19434,NA,NA,NA,-15.390223212265305,35.31941226599389,NA,NA,NA,0
NA,1072,957,995,19435,NA,NA,NA,-15.390222241203029,35.31950537714123,NA,NA,NA,0
NA,1096,975,1014,19436,NA,NA,NA,-15.39022127010185,35.31959848828197,NA,NA,NA,0
NA,1118,1027,1104,19437,NA,NA,NA,-15.390220298961774,35.31969159941612,NA,NA,NA,0
NA,1176,1084,1250,19438,NA,NA,NA,-15.390219327782797,35.319784710543665,NA,NA,NA,0
NA,1133,1102,1188,19439,NA,NA,NA,-15.390218356564915,35.31987782166462,NA,NA,NA,0
NA,1088,970,970,19440,NA,NA,NA,-15.390217385308134,35.319970932778965,NA,NA,NA,0
NA,1100,1008,1098,19441,NA,NA,NA,-15.390216414012452,35.320064043886724,NA,NA,NA,0
NA,1106,1054,1193,19442,NA,NA,NA,-15.390215442677867,35.320157154987875,NA,NA,NA,0
NA,1139,1026,1336,19443,NA,NA,NA,-15.390214471304382,35.32025026608244,NA,NA,NA,0
NA,1361,1236,1430,19445,NA,NA,NA,-15.390212528440708,35.320436488251765,NA,NA,NA,0
NA,1267,1294,1452,19448,NA,NA,NA,-15.390209613853443,35.32071582145625,NA,NA,NA,0
NA,1188,1157,1353,19449,NA,NA,NA,-15.390208642246552,35.320808932511206,NA,NA,NA,0
NA,1223,1224,1444,19450,NA,NA,NA,-15.390207670600756,35.32090204355958,NA,NA,NA,0
NA,1261,1213,1425,19451,NA,NA,NA,-15.390206698916066,35.320995154601334,NA,NA,NA,0
NA,1236,1195,1359,19452,NA,NA,NA,-15.390205727192471,35.3210882656365,NA,NA,NA,0
NA,1180,1090,1263,19453,NA,NA,NA,-15.39020475542998,35.32118137666506,NA,NA,NA,0
NA,1139,1075,1088,19454,NA,NA,NA,-15.390203783628582,35.32127448768702,NA,NA,NA,0
NA,1078,970,950,19455,NA,NA,NA,-15.390202811788283,35.32136759870238,NA,NA,NA,0
NA,1112,997,1181,19456,NA,NA,NA,-15.390201839909086,35.32146070971113,NA,NA,NA,0
NA,1135,1058,1317,19457,NA,NA,NA,-15.39020086799099,35.32155382071329,NA,NA,NA,0
NA,1152,1120,1370,19458,NA,NA,NA,-15.390199896033986,35.32164693170884,NA,NA,NA,0
NA,1108,1024,1133,19460,NA,NA,NA,-15.390197952003287,35.32183315368014,NA,NA,NA,0
NA,1063,931,877,19461,NA,NA,NA,-15.390196979929584,35.321926264655886,NA,NA,NA,0
NA,990,843,697,19462,NA,NA,NA,-15.39019600781698,35.322019375625025,NA,NA,NA,0
NA,998,824,668,19463,NA,NA,NA,-15.390195035665476,35.322112486587564,NA,NA,NA,0
NA,1014,880,782,19464,NA,NA,NA,-15.390194063475072,35.322205597543494,NA,NA,NA,0
NA,1020,908,837,19465,NA,NA,NA,-15.390193091245768,35.32229870849282,NA,NA,NA,0
NA,1107,941,946,19466,NA,NA,NA,-15.39019211897756,35.32239181943555,NA,NA,NA,0
NA,1264,1132,1185,19467,NA,NA,NA,-15.39019114667045,35.322484930371665,NA,NA,NA,0
NA,1212,1138,1180,19468,NA,NA,NA,-15.390190174324443,35.322578041301185,NA,NA,NA,0
NA,1041,991,901,19469,NA,NA,NA,-15.390189201939531,35.322671152224096,NA,NA,NA,0
NA,1089,1045,1038,19470,NA,NA,NA,-15.390188229515724,35.3227642631404,NA,NA,NA,0
NA,1124,1093,1112,19471,NA,NA,NA,-15.390187257053013,35.322857374050095,NA,NA,NA,0
NA,1105,1054,1004,19472,NA,NA,NA,-15.390186284551405,35.322950484953196,NA,NA,NA,0
NA,1081,1030,890,19473,NA,NA,NA,-15.39018531201089,35.32304359584968,NA,NA,NA,0
NA,1128,1028,942,19474,NA,NA,NA,-15.39018433943148,35.32313670673956,NA,NA,NA,0
NA,1260,1222,1289,19475,NA,NA,NA,-15.390183366813169,35.32322981762283,NA,NA,NA,0
NA,1305,1237,1213,19477,NA,NA,NA,-15.390181421459836,35.32341603936956,NA,NA,NA,0
NA,1021,892,737,19478,NA,NA,NA,-15.39018044872482,35.32350915023301,NA,NA,NA,0
NA,985,828,688,19479,NA,NA,NA,-15.390179475950903,35.32360226108985,NA,NA,NA,0
NA,1014,905,763,19480,NA,NA,NA,-15.390178503138088,35.32369537194009,NA,NA,NA,0
NA,1079,1037,1007,19481,NA,NA,NA,-15.390177530286367,35.32378848278372,NA,NA,NA,0
NA,1103,1046,1258,19482,NA,NA,NA,-15.390176557395751,35.32388159362073,NA,NA,NA,0
NA,1077,1018,1326,19483,NA,NA,NA,-15.390175584466236,35.323974704451146,NA,NA,NA,0
NA,1101,1019,1314,19484,NA,NA,NA,-15.390174611497814,35.324067815274944,NA,NA,NA,0
NA,1043,966,1058,19485,NA,NA,NA,-15.390173638490497,35.324160926092134,NA,NA,NA,0
NA,1026,920,931,19486,NA,NA,NA,-15.390172665444275,35.32425403690272,NA,NA,NA,0
NA,1135,1018,1136,19487,NA,NA,NA,-15.390171692359155,35.324347147706696,NA,NA,NA,0
NA,1193,1174,1361,19488,NA,NA,NA,-15.390170719235137,35.32444025850405,NA,NA,NA,0
NA,1092,972,1112,19489,NA,NA,NA,-15.390169746072212,35.324533369294805,NA,NA,NA,0
NA,1041,896,887,19490,NA,NA,NA,-15.390168772870387,35.32462648007895,NA,NA,NA,0
NA,1028,891,835,19491,NA,NA,NA,-15.390167799629667,35.324719590856475,NA,NA,NA,0
NA,1009,864,844,19492,NA,NA,NA,-15.390166826350043,35.32481270162739,NA,NA,NA,0
NA,1031,901,885,19493,NA,NA,NA,-15.39016585303152,35.3249058123917,NA,NA,NA,0
NA,1086,955,1030,19494,NA,NA,NA,-15.390164879674096,35.324998923149394,NA,NA,NA,0
NA,1116,1009,1153,19495,NA,NA,NA,-15.39016390627777,35.325092033900475,NA,NA,NA,0
NA,1062,983,1046,19496,NA,NA,NA,-15.390162932842545,35.32518514464495,NA,NA,NA,0
NA,1039,923,941,19497,NA,NA,NA,-15.390161959368422,35.325278255382806,NA,NA,NA,0
NA,1027,884,881,19498,NA,NA,NA,-15.390160985855394,35.32537136611405,NA,NA,NA,0
NA,1005,827,749,19499,NA,NA,NA,-15.390160012303468,35.32546447683869,NA,NA,NA,0
NA,992,814,725,19500,NA,NA,NA,-15.390159038712644,35.3255575875567,NA,NA,NA,0
NA,991,899,764,19501,NA,NA,NA,-15.390158065082913,35.325650698268106,NA,NA,NA,0
NA,1011,905,758,19502,NA,NA,NA,-15.390157091414284,35.3257438089729,NA,NA,NA,0
NA,1022,910,915,19503,NA,NA,NA,-15.39015611770676,35.325836919671076,NA,NA,NA,0
NA,1028,918,962,19504,NA,NA,NA,-15.39015514396033,35.32593003036264,NA,NA,NA,0
NA,1034,911,898,19505,NA,NA,NA,-15.390154170175,35.32602314104759,NA,NA,NA,0
NA,1020,861,770,19506,NA,NA,NA,-15.390153196350774,35.32611625172592,NA,NA,NA,0
NA,959,801,650,19507,NA,NA,NA,-15.390152222487645,35.326209362397634,NA,NA,NA,0
NA,946,780,616,19508,NA,NA,NA,-15.390151248585614,35.32630247306274,NA,NA,NA,0
NA,970,771,667,19509,NA,NA,NA,-15.390150274644686,35.32639558372122,NA,NA,NA,0
NA,1020,885,904,19510,NA,NA,NA,-15.390149300664854,35.3264886943731,NA,NA,NA,0
NA,1102,1017,1180,19511,NA,NA,NA,-15.390148326646123,35.32658180501835,NA,NA,NA,0
NA,1124,1057,1233,19512,NA,NA,NA,-15.390147352588496,35.326674915656994,NA,NA,NA,0
NA,1122,1065,1200,19513,NA,NA,NA,-15.390146378491965,35.32676802628901,NA,NA,NA,0
NA,1239,1138,1143,19515,NA,NA,NA,-15.390144430182202,35.3269542475332,NA,NA,NA,0
NA,1213,1198,1325,19517,NA,NA,NA,-15.39014248171684,35.327140468750926,NA,NA,NA,0
NA,1259,1233,1475,19518,NA,NA,NA,-15.390141507425806,35.32723357934986,NA,NA,NA,0
NA,1494,1492,1719,19522,NA,NA,NA,-15.39013760987268,35.3276060216794,NA,NA,NA,0
NA,1259,1250,1404,19523,NA,NA,NA,-15.390136635387147,35.327699132245236,NA,NA,NA,0
NA,1225,1161,1351,19524,NA,NA,NA,-15.390135660862716,35.32779224280446,NA,NA,NA,0
NA,1210,1169,1336,19525,NA,NA,NA,-15.390134686299382,35.32788535335706,NA,NA,NA,0
NA,1196,1183,1363,19526,NA,NA,NA,-15.39013371169715,35.32797846390304,NA,NA,NA,0
NA,1253,1245,1510,19527,NA,NA,NA,-15.390132737056016,35.3280715744424,NA,NA,NA,0
NA,1119,991,1129,19528,NA,NA,NA,-15.39041625954365,35.30954344366341,NA,NA,NA,0
NA,1251,1285,1550,19530,NA,NA,NA,-15.390414325615495,35.309729667427156,NA,NA,NA,0
NA,1118,1047,1167,19532,NA,NA,NA,-15.390412391531727,35.30991589116463,NA,NA,NA,0
NA,1038,948,1111,19533,NA,NA,NA,-15.39041142443149,35.31000900302351,NA,NA,NA,0
NA,994,849,916,19534,NA,NA,NA,-15.390410457292347,35.310102114875825,NA,NA,NA,0
NA,987,821,737,19535,NA,NA,NA,-15.390409490114305,35.31019522672157,NA,NA,NA,0
NA,982,845,742,19536,NA,NA,NA,-15.39040852289736,35.31028833856074,NA,NA,NA,0
NA,976,855,746,19537,NA,NA,NA,-15.390407555641511,35.31038145039334,NA,NA,NA,0
NA,991,867,805,19538,NA,NA,NA,-15.390406588346762,35.310474562219376,NA,NA,NA,0
NA,1027,867,834,19539,NA,NA,NA,-15.390405621013103,35.310567674038836,NA,NA,NA,0
NA,1017,889,858,19540,NA,NA,NA,-15.390404653640552,35.310660785851724,NA,NA,NA,0
NA,1034,929,919,19541,NA,NA,NA,-15.390403686229092,35.31075389765804,NA,NA,NA,0
NA,1094,997,967,19542,NA,NA,NA,-15.390402718778727,35.310847009457795,NA,NA,NA,0
NA,1032,947,941,19543,NA,NA,NA,-15.390401751289463,35.31094012125097,NA,NA,NA,0
NA,1034,937,914,19544,NA,NA,NA,-15.3904007837613,35.31103323303757,NA,NA,NA,0
NA,1095,1025,1165,19545,NA,NA,NA,-15.390399816194227,35.3111263448176,NA,NA,NA,0
NA,1086,986,1185,19546,NA,NA,NA,-15.390398848588257,35.311219456591054,NA,NA,NA,0
NA,1071,979,1037,19547,NA,NA,NA,-15.390397880943384,35.31131256835794,NA,NA,NA,0
NA,1063,942,1010,19548,NA,NA,NA,-15.390396913259606,35.311405680118256,NA,NA,NA,0
NA,1028,903,950,19549,NA,NA,NA,-15.390395945536929,35.31149879187199,NA,NA,NA,0
NA,1016,904,934,19550,NA,NA,NA,-15.390394977775346,35.31159190361916,NA,NA,NA,0
NA,1033,944,1043,19551,NA,NA,NA,-15.39039400997486,35.31168501535974,NA,NA,NA,0
NA,1074,987,1056,19552,NA,NA,NA,-15.390393042135477,35.31177812709376,NA,NA,NA,0
NA,1108,987,1085,19553,NA,NA,NA,-15.390392074257184,35.31187123882121,NA,NA,NA,0
NA,1074,980,1102,19554,NA,NA,NA,-15.390391106339996,35.31196435054207,NA,NA,NA,0
NA,1082,980,1063,19555,NA,NA,NA,-15.390390138383898,35.31205746225637,NA,NA,NA,0
NA,1078,964,1053,19556,NA,NA,NA,-15.390389170388904,35.31215057396408,NA,NA,NA,0
NA,1075,954,1046,19557,NA,NA,NA,-15.390388202355004,35.31224368566522,NA,NA,NA,0
NA,1079,968,1078,19558,NA,NA,NA,-15.390387234282205,35.31233679735979,NA,NA,NA,0
NA,1087,994,1107,19559,NA,NA,NA,-15.3903862661705,35.31242990904778,NA,NA,NA,0
NA,1043,925,947,19560,NA,NA,NA,-15.390385298019892,35.31252302072919,NA,NA,NA,0
NA,1004,904,779,19561,NA,NA,NA,-15.390384329830386,35.312616132404024,NA,NA,NA,0
NA,1031,940,850,19562,NA,NA,NA,-15.390383361601971,35.31270924407229,NA,NA,NA,0
NA,1099,1025,1010,19563,NA,NA,NA,-15.390382393334662,35.312802355733965,NA,NA,NA,0
NA,1161,1105,1200,19564,NA,NA,NA,-15.390381425028446,35.31289546738907,NA,NA,NA,0
NA,1146,1091,1124,19565,NA,NA,NA,-15.390380456683326,35.312988579037594,NA,NA,NA,0
NA,1134,1086,1114,19566,NA,NA,NA,-15.390379488299308,35.313081690679546,NA,NA,NA,0
NA,1110,1092,1015,19567,NA,NA,NA,-15.390378519876386,35.31317480231492,NA,NA,NA,0
NA,1194,1139,1064,19568,NA,NA,NA,-15.39037755141456,35.313267913943704,NA,NA,NA,0
NA,1269,1225,1132,19569,NA,NA,NA,-15.390376582913833,35.31336102556592,NA,NA,NA,0
NA,1242,1171,1063,19570,NA,NA,NA,-15.390375614374202,35.31345413718155,NA,NA,NA,0
NA,1247,1106,1148,19575,NA,NA,NA,-15.390370771092526,35.31391969516103,NA,NA,NA,0
NA,1092,981,1009,19576,NA,NA,NA,-15.390369802319482,35.31401280673718,NA,NA,NA,0
NA,1139,1081,1216,19577,NA,NA,NA,-15.39036883350754,35.31410591830675,NA,NA,NA,0
NA,1199,1166,1337,19578,NA,NA,NA,-15.39036786465669,35.31419902986975,NA,NA,NA,0
NA,1125,1061,1218,19579,NA,NA,NA,-15.390366895766942,35.31429214142616,NA,NA,NA,0
NA,1214,1131,1349,19580,NA,NA,NA,-15.390365926838292,35.31438525297599,NA,NA,NA,0
NA,1205,1175,1351,19581,NA,NA,NA,-15.390364957870736,35.31447836451923,NA,NA,NA,0
NA,1129,1037,1181,19582,NA,NA,NA,-15.390363988864282,35.3145714760559,NA,NA,NA,0
NA,1074,1055,1132,19583,NA,NA,NA,-15.390363019818924,35.31466458758598,NA,NA,NA,0
NA,1213,1088,1061,19584,NA,NA,NA,-15.390362050734666,35.314757699109485,NA,NA,NA,0
NA,1178,1085,1014,19585,NA,NA,NA,-15.390361081611506,35.314850810626396,NA,NA,NA,0
NA,1052,921,865,19586,NA,NA,NA,-15.39036011244944,35.314943922136734,NA,NA,NA,0
NA,1041,951,906,19587,NA,NA,NA,-15.390359143248476,35.315037033640486,NA,NA,NA,0
NA,1056,964,886,19588,NA,NA,NA,-15.390358174008608,35.315130145137644,NA,NA,NA,0
NA,1049,930,889,19589,NA,NA,NA,-15.39035720472984,35.31522325662823,NA,NA,NA,0
NA,1197,1257,1303,19592,NA,NA,NA,-15.39035429666012,35.31550259106047,NA,NA,NA,0
NA,1086,934,864,19593,NA,NA,NA,-15.39035332722574,35.31559570252471,NA,NA,NA,0
NA,996,858,756,19594,NA,NA,NA,-15.390352357752462,35.31568881398237,NA,NA,NA,0
